date,time,temperature_C,pressure_mb,humidity,wind_kph,description
2012-10-20,24,33,1010,77,6,Heavy rain at times
2012-10-21,24,33,1010,77,6,Moderate rain at times
2012-10-22,24,31,1010,84,5,Moderate rain at times
2012-10-23,24,31,1009,84,7,Moderate or heavy rain shower
2012-10-24,24,32,1008,82,5,Moderate rain at times
2012-10-25,24,32,1008,80,5,Patchy rain possible
2012-10-26,24,34,1007,77,5,Partly cloudy
2012-10-27,24,32,1007,81,6,Patchy rain possible
2012-10-28,24,32,1009,83,8,Patchy rain possible
2012-10-29,24,34,1008,81,7,Heavy rain at times
2012-10-30,24,32,1008,81,6,Moderate or heavy rain shower
2012-10-31,24,32,1009,82,7,Patchy rain possible
2012-11-01,24,32,1010,82,5,Cloudy
2012-11-02,24,32,1009,85,7,Heavy rain at times
2012-11-03,24,33,1009,82,6,Patchy rain possible
2012-11-04,24,32,1009,83,6,Moderate or heavy rain shower
2012-11-05,24,32,1010,84,4,Moderate or heavy rain shower
2012-11-06,24,32,1010,84,5,Heavy rain at times
2012-11-07,24,33,1009,80,5,Partly cloudy
2012-11-08,24,33,1008,78,6,Patchy rain possible
2012-11-09,24,33,1009,79,7,Sunny
2012-11-10,24,33,1009,79,6,Moderate or heavy rain shower
2012-11-11,24,32,1009,81,9,Moderate rain at times
2012-11-12,24,33,1010,79,7,Partly cloudy
2012-11-13,24,33,1009,80,5,Patchy rain possible
2012-11-14,24,28,1008,88,10,Moderate or heavy rain shower
2012-11-15,24,26,1009,94,9,Moderate or heavy rain shower
2012-11-16,24,30,1009,90,7,Moderate rain at times
2012-11-17,24,31,1010,86,11,Patchy rain possible
2012-11-18,24,32,1010,83,10,Moderate or heavy rain shower
2012-11-19,24,32,1010,81,7,Patchy rain possible
2012-11-20,24,31,1010,80,7,Moderate or heavy rain shower
2012-11-21,24,31,1010,81,6,Moderate or heavy rain shower
2012-11-22,24,32,1009,81,7,Patchy rain possible
2012-11-23,24,32,1009,79,9,Moderate or heavy rain shower
2012-11-24,24,32,1010,77,12,Moderate or heavy rain shower
2012-11-25,24,32,1011,76,12,Patchy rain possible
2012-11-26,24,33,1010,76,11,Sunny
2012-11-27,24,33,1010,78,10,Patchy rain possible
2012-11-28,24,33,1010,75,12,Sunny
2012-11-29,24,33,1009,74,11,Sunny
2012-11-30,24,33,1009,74,11,Sunny
2012-12-01,24,33,1010,75,9,Partly cloudy
2012-12-02,24,33,1010,74,7,Cloudy
2012-12-03,24,33,1010,73,7,Partly cloudy
2012-12-04,24,31,1010,76,5,Patchy rain possible
2012-12-05,24,33,1010,74,6,Sunny
2012-12-06,24,32,1010,76,6,Patchy rain possible
2012-12-07,24,32,1010,79,6,Patchy rain possible
2012-12-08,24,32,1010,80,5,Patchy rain possible
2012-12-09,24,32,1010,77,4,Partly cloudy
2012-12-10,24,33,1010,76,6,Patchy rain possible
2012-12-11,24,32,1010,78,6,Partly cloudy
2012-12-12,24,33,1010,78,4,Partly cloudy
2012-12-13,24,33,1010,77,6,Cloudy
2012-12-14,24,34,1011,75,8,Moderate rain at times
2012-12-15,24,33,1011,74,9,Partly cloudy
2012-12-16,24,34,1010,73,8,Partly cloudy
2012-12-17,24,35,1010,71,9,Sunny
2012-12-18,24,34,1010,71,8,Cloudy
2012-12-19,24,34,1009,68,7,Partly cloudy
2012-12-20,24,34,1009,68,5,Sunny
2012-12-21,24,34,1009,70,8,Patchy rain possible
2012-12-22,24,35,1008,69,6,Partly cloudy
2012-12-23,24,31,1011,75,9,Cloudy
2012-12-24,24,31,1011,67,8,Cloudy
2012-12-25,24,31,1009,67,7,Partly cloudy
2012-12-26,24,33,1008,69,5,Partly cloudy
2012-12-27,24,34,1008,70,4,Sunny
2012-12-28,24,35,1007,71,4,Cloudy
2012-12-29,24,33,1007,71,8,Patchy rain possible
2012-12-30,24,34,1008,73,5,Moderate or heavy rain shower
2012-12-31,24,33,1009,70,6,Partly cloudy
2013-01-01,24,33,1010,69,4,Partly cloudy
2013-01-02,24,34,1011,68,3,Patchy rain possible
2013-01-03,24,33,1011,68,3,Partly cloudy
2013-01-04,24,32,1009,70,4,Partly cloudy
2013-01-05,24,29,1008,72,5,Patchy rain possible
2013-01-06,24,26,1009,85,8,Moderate or heavy rain shower
2013-01-07,24,27,1009,91,8,Heavy rain at times
2013-01-08,24,30,1010,82,6,Heavy rain at times
2013-01-09,24,31,1009,78,5,Patchy rain possible
2013-01-10,24,31,1010,80,6,Patchy rain possible
2013-01-11,24,31,1011,75,6,Partly cloudy
2013-01-12,24,32,1011,71,6,Partly cloudy
2013-01-13,24,32,1011,73,6,Patchy rain possible
2013-01-14,24,31,1012,74,7,Patchy rain possible
2013-01-15,24,31,1012,72,7,Patchy rain possible
2013-01-16,24,32,1013,67,6,Sunny
2013-01-17,24,32,1013,64,6,Sunny
2013-01-18,24,31,1013,63,7,Sunny
2013-01-19,24,32,1013,64,6,Sunny
2013-01-20,24,33,1013,65,6,Partly cloudy
2013-01-21,24,34,1013,64,8,Partly cloudy
2013-01-22,24,33,1013,68,9,Partly cloudy
2013-01-23,24,33,1012,71,8,Partly cloudy
2013-01-24,24,33,1012,70,8,Partly cloudy
2013-01-25,24,33,1012,70,9,Cloudy
2013-01-26,24,33,1012,68,9,Sunny
2013-01-27,24,33,1013,67,9,Partly cloudy
2013-01-28,24,33,1013,66,7,Partly cloudy
2013-01-29,24,33,1013,66,8,Partly cloudy
2013-01-30,24,34,1013,62,9,Partly cloudy
2013-01-31,24,34,1013,62,9,Partly cloudy
2013-02-01,24,35,1013,61,8,Partly cloudy
2013-02-02,24,34,1012,56,6,Partly cloudy
2013-02-03,24,36,1010,56,13,Cloudy
2013-02-04,24,36,1012,58,12,Partly cloudy
2013-02-05,24,36,1012,62,10,Partly cloudy
2013-02-06,24,35,1011,66,8,Partly cloudy
2013-02-07,24,34,1010,69,7,Partly cloudy
2013-02-08,24,34,1010,71,10,Partly cloudy
2013-02-09,24,35,1011,65,10,Partly cloudy
2013-02-10,24,35,1011,60,7,Sunny
2013-02-11,24,35,1010,59,7,Partly cloudy
2013-02-12,24,36,1010,60,9,Sunny
2013-02-13,24,36,1009,55,8,Partly cloudy
2013-02-14,24,36,1009,59,8,Partly cloudy
2013-02-15,24,37,1009,60,10,Sunny
2013-02-16,24,36,1009,56,9,Sunny
2013-02-17,24,37,1009,55,9,Sunny
2013-02-18,24,37,1008,56,11,Sunny
2013-02-19,24,36,1008,60,11,Sunny
2013-02-20,24,35,1009,60,7,Partly cloudy
2013-02-21,24,35,1009,54,5,Partly cloudy
2013-02-22,24,28,1010,76,8,Moderate rain at times
2013-02-23,24,28,1010,69,9,Moderate or heavy rain shower
2013-02-24,24,33,1009,63,9,Heavy rain at times
2013-02-25,24,35,1010,60,11,Partly cloudy
2013-02-26,24,35,1010,56,13,Partly cloudy
2013-02-27,24,36,1009,59,16,Sunny
2013-02-28,24,35,1009,64,14,Sunny
2013-03-01,24,35,1010,66,13,Partly cloudy
2013-03-02,24,37,1011,64,14,Sunny
2013-03-03,24,38,1012,61,10,Sunny
2013-03-04,24,36,1012,58,6,Partly cloudy
2013-03-05,24,35,1013,57,7,Sunny
2013-03-06,24,36,1012,55,8,Sunny
2013-03-07,24,36,1012,58,9,Partly cloudy
2013-03-08,24,36,1011,57,8,Partly cloudy
2013-03-09,24,36,1011,60,10,Sunny
2013-03-10,24,35,1011,64,11,Partly cloudy
2013-03-11,24,36,1011,65,12,Partly cloudy
2013-03-12,24,33,1011,64,12,Partly cloudy
2013-03-13,24,35,1011,66,8,Partly cloudy
2013-03-14,24,36,1012,67,12,Patchy rain possible
2013-03-15,24,36,1013,65,10,Patchy rain possible
2013-03-16,24,37,1012,61,10,Partly cloudy
2013-03-17,24,36,1011,65,10,Patchy rain possible
2013-03-18,24,35,1009,67,10,Patchy rain possible
2013-03-19,24,35,1009,67,12,Patchy rain possible
2013-03-20,24,36,1010,64,11,Partly cloudy
2013-03-21,24,36,1009,65,11,Patchy rain possible
2013-03-22,24,36,1009,63,13,Partly cloudy
2013-03-23,24,37,1009,63,10,Patchy rain possible
2013-03-24,24,36,1008,66,9,Patchy rain possible
2013-03-25,24,36,1007,67,8,Heavy rain at times
2013-03-26,24,35,1008,66,12,Patchy rain possible
2013-03-27,24,35,1009,66,10,Patchy rain possible
2013-03-28,24,35,1009,67,12,Moderate rain at times
2013-03-29,24,36,1009,66,11,Patchy rain possible
2013-03-30,24,36,1008,66,12,Moderate rain at times
2013-03-31,24,36,1009,67,11,Patchy rain possible
2013-04-01,24,37,1009,64,12,Patchy rain possible
2013-04-02,24,37,1009,64,11,Patchy rain possible
2013-04-03,24,37,1007,67,11,Cloudy
2013-04-04,24,36,1007,70,10,Moderate or heavy rain shower
2013-04-05,24,35,1006,69,10,Partly cloudy
2013-04-06,24,38,1005,65,9,Partly cloudy
2013-04-07,24,36,1005,70,9,Moderate or heavy rain shower
2013-04-08,24,34,1008,69,11,Moderate or heavy rain shower
2013-04-09,24,34,1008,71,9,Moderate or heavy rain shower
2013-04-10,24,35,1009,68,10,Moderate or heavy rain shower
2013-04-11,24,34,1008,74,7,Moderate or heavy rain shower
2013-04-12,24,34,1009,63,9,Moderate or heavy rain shower
2013-04-13,24,31,1010,64,10,Heavy rain at times
2013-04-14,24,34,1010,61,11,Patchy rain possible
2013-04-15,24,35,1008,61,12,Partly cloudy
2013-04-16,24,35,1007,64,11,Patchy rain possible
2013-04-17,24,36,1007,65,12,Moderate or heavy rain shower
2013-04-18,24,35,1006,62,9,Patchy rain possible
2013-04-19,24,34,1007,63,10,Moderate or heavy rain shower
2013-04-20,24,34,1008,61,10,Heavy rain at times
2013-04-21,24,33,1009,62,9,Patchy rain possible
2013-04-22,24,33,1009,64,9,Heavy rain at times
2013-04-23,24,30,1010,74,5,Moderate or heavy rain shower
2013-04-24,24,34,1010,67,11,Moderate rain at times
2013-04-25,24,33,1010,67,12,Patchy rain possible
2013-04-26,24,34,1010,68,8,Moderate rain at times
2013-04-27,24,35,1009,68,5,Moderate or heavy rain shower
2013-04-28,24,33,1009,73,9,Moderate or heavy rain shower
2013-04-29,24,33,1009,70,11,Patchy rain possible
2013-04-30,24,35,1008,65,10,Patchy rain possible
2013-05-01,24,35,1007,65,7,Moderate or heavy rain shower
2013-05-02,24,34,1006,69,7,Heavy rain at times
2013-05-03,24,35,1007,68,8,Moderate or heavy rain shower
2013-05-04,24,33,1008,69,8,Moderate or heavy rain shower
2013-05-05,24,34,1008,63,10,Moderate or heavy rain shower
2013-05-06,24,35,1008,64,6,Moderate rain at times
2013-05-07,24,35,1008,71,4,Moderate or heavy rain shower
2013-05-08,24,32,1008,73,8,Moderate or heavy rain shower
2013-05-09,24,33,1008,73,9,Moderate or heavy rain shower
2013-05-10,24,34,1007,68,6,Moderate rain at times
2013-05-11,24,34,1006,68,8,Moderate or heavy rain shower
2013-05-12,24,34,1008,72,8,Moderate or heavy rain shower
2013-05-13,24,33,1007,68,7,Patchy rain possible
2013-05-14,24,36,1006,67,8,Patchy rain possible
2013-05-15,24,34,1005,68,9,Moderate or heavy rain shower
2013-05-16,24,35,1006,71,9,Moderate or heavy rain shower
2013-05-17,24,34,1008,73,9,Moderate or heavy rain shower
2013-05-18,24,33,1008,73,8,Heavy rain at times
2013-05-19,24,34,1008,73,8,Moderate rain at times
2013-05-20,24,33,1008,74,9,Heavy rain at times
2013-05-21,24,34,1007,75,9,Moderate or heavy rain shower
2013-05-22,24,34,1008,73,10,Heavy rain at times
2013-05-23,24,34,1008,75,9,Moderate or heavy rain shower
2013-05-24,24,33,1009,76,8,Moderate or heavy rain shower
2013-05-25,24,33,1009,71,8,Moderate or heavy rain shower
2013-05-26,24,33,1009,74,8,Moderate or heavy rain shower
2013-05-27,24,34,1008,71,8,Heavy rain at times
2013-05-28,24,34,1008,73,7,Moderate or heavy rain shower
2013-05-29,24,33,1008,74,7,Moderate or heavy rain shower
2013-05-30,24,33,1008,74,7,Moderate or heavy rain shower
2013-05-31,24,32,1008,75,5,Moderate or heavy rain shower
2013-06-01,24,31,1007,74,7,Moderate or heavy rain shower
2013-06-02,24,32,1006,74,7,Moderate or heavy rain shower
2013-06-03,24,31,1006,74,9,Moderate or heavy rain shower
2013-06-04,24,31,1008,77,7,Heavy rain at times
2013-06-05,24,32,1008,72,8,Moderate or heavy rain shower
2013-06-06,24,32,1008,71,6,Moderate or heavy rain shower
2013-06-07,24,33,1007,72,5,Moderate or heavy rain shower
2013-06-08,24,34,1005,76,7,Patchy rain possible
2013-06-09,24,34,1004,78,8,Moderate or heavy rain shower
2013-06-10,24,34,1003,75,12,Heavy rain at times
2013-06-11,24,33,1004,78,10,Moderate or heavy rain shower
2013-06-12,24,32,1005,81,8,Moderate or heavy rain shower
2013-06-13,24,30,1004,89,9,Moderate or heavy rain shower
2013-06-14,24,28,1004,89,12,Moderate or heavy rain shower
2013-06-15,24,30,1004,86,10,Moderate or heavy rain shower
2013-06-16,24,29,1005,87,10,Moderate or heavy rain shower
2013-06-17,24,30,1004,85,10,Moderate or heavy rain shower
2013-06-18,24,31,1004,86,10,Moderate or heavy rain shower
2013-06-19,24,31,1004,84,12,Moderate or heavy rain shower
2013-06-20,24,31,1005,86,12,Moderate or heavy rain shower
2013-06-21,24,31,1007,88,10,Moderate or heavy rain shower
2013-06-22,24,30,1006,88,13,Moderate or heavy rain shower
2013-06-23,24,31,1007,85,11,Moderate or heavy rain shower
2013-06-24,24,31,1009,83,7,Moderate or heavy rain shower
2013-06-25,24,33,1010,76,8,Moderate rain at times
2013-06-26,24,34,1009,77,8,Moderate or heavy rain shower
2013-06-27,24,32,1008,78,8,Moderate or heavy rain shower
2013-06-28,24,33,1007,79,9,Moderate or heavy rain shower
2013-06-29,24,33,1007,79,9,Moderate or heavy rain shower
2013-06-30,24,33,1007,74,9,Moderate or heavy rain shower
2013-07-01,24,33,1005,78,9,Patchy rain possible
2013-07-02,24,32,1006,83,9,Heavy rain at times
2013-07-03,24,32,1007,83,6,Moderate or heavy rain shower
2013-07-04,24,32,1006,81,6,Moderate or heavy rain shower
2013-07-05,24,32,1006,84,6,Moderate or heavy rain shower
2013-07-06,24,31,1007,85,7,Heavy rain at times
2013-07-07,24,30,1008,85,6,Moderate or heavy rain shower
2013-07-08,24,31,1009,82,6,Moderate or heavy rain shower
2013-07-09,24,31,1008,83,5,Moderate or heavy rain shower
2013-07-10,24,33,1008,77,7,Moderate or heavy rain shower
2013-07-11,24,33,1008,77,9,Partly cloudy
2013-07-12,24,33,1007,77,10,Patchy rain possible
2013-07-13,24,33,1005,76,8,Moderate or heavy rain shower
2013-07-14,24,33,1005,78,10,Moderate or heavy rain shower
2013-07-15,24,30,1006,85,11,Moderate or heavy rain shower
2013-07-16,24,28,1007,89,13,Moderate rain at times
2013-07-17,24,29,1007,87,11,Patchy rain possible
2013-07-18,24,30,1005,85,9,Cloudy
2013-07-19,24,30,1006,89,14,Moderate or heavy rain shower
2013-07-20,24,28,1007,91,13,Moderate or heavy rain shower
2013-07-21,24,27,1005,93,12,Moderate or heavy rain shower
2013-07-22,24,29,1005,91,11,Moderate or heavy rain shower
2013-07-23,24,27,1006,93,12,Moderate or heavy rain shower
2013-07-24,24,29,1008,87,10,Moderate or heavy rain shower
2013-07-25,24,31,1008,83,10,Heavy rain at times
2013-07-26,24,32,1007,81,11,Moderate or heavy rain shower
2013-07-27,24,33,1008,82,11,Moderate or heavy rain shower
2013-07-28,24,32,1007,81,10,Moderate or heavy rain shower
2013-07-29,24,32,1008,79,10,Moderate or heavy rain shower
2013-07-30,24,32,1007,79,11,Moderate or heavy rain shower
2013-07-31,24,31,1006,84,11,Moderate or heavy rain shower
2013-08-01,24,29,1005,86,12,Moderate or heavy rain shower
2013-08-02,24,30,1006,88,13,Moderate or heavy rain shower
2013-08-03,24,29,1009,88,11,Moderate or heavy rain shower
2013-08-04,24,31,1009,80,5,Moderate or heavy rain shower
2013-08-05,24,32,1008,82,7,Moderate or heavy rain shower
2013-08-06,24,31,1007,85,9,Moderate or heavy rain shower
2013-08-07,24,33,1007,84,9,Moderate or heavy rain shower
2013-08-08,24,30,1008,83,8,Moderate or heavy rain shower
2013-08-09,24,31,1008,81,8,Moderate or heavy rain shower
2013-08-10,24,32,1008,83,7,Heavy rain at times
2013-08-11,24,30,1007,86,9,Moderate or heavy rain shower
2013-08-12,24,29,1006,86,10,Moderate or heavy rain shower
2013-08-13,24,30,1006,86,10,Moderate or heavy rain shower
2013-08-14,24,32,1007,82,9,Moderate or heavy rain shower
2013-08-15,24,32,1009,81,10,Moderate rain at times
2013-08-16,24,32,1008,81,11,Moderate or heavy rain shower
2013-08-17,24,33,1007,78,12,Moderate or heavy rain shower
2013-08-18,24,33,1007,75,14,Moderate or heavy rain shower
2013-08-19,24,33,1006,74,14,Moderate rain at times
2013-08-20,24,33,1006,70,17,Sunny
2013-08-21,24,32,1006,75,14,Patchy rain possible
2013-08-22,24,32,1006,79,16,Heavy rain at times
2013-08-23,24,31,1007,81,13,Moderate or heavy rain shower
2013-08-24,24,32,1007,79,13,Moderate or heavy rain shower
2013-08-25,24,30,1007,81,11,Moderate or heavy rain shower
2013-08-26,24,32,1007,79,8,Moderate or heavy rain shower
2013-08-27,24,32,1007,80,10,Moderate or heavy rain shower
2013-08-28,24,32,1008,80,8,Moderate or heavy rain shower
2013-08-29,24,32,1008,82,10,Moderate or heavy rain shower
2013-08-30,24,33,1009,81,9,Moderate or heavy rain shower
2013-08-31,24,33,1009,79,8,Patchy rain possible
2013-09-01,24,33,1010,78,6,Moderate or heavy rain shower
2013-09-02,24,33,1010,75,6,Partly cloudy
2013-09-03,24,34,1009,77,5,Moderate or heavy rain shower
2013-09-04,24,32,1009,80,5,Moderate or heavy rain shower
2013-09-05,24,33,1008,77,5,Moderate rain at times
2013-09-06,24,33,1009,78,4,Moderate or heavy rain shower
2013-09-07,24,32,1009,79,4,Moderate or heavy rain shower
2013-09-08,24,32,1010,81,6,Moderate or heavy rain shower
2013-09-09,24,32,1009,80,5,Moderate or heavy rain shower
2013-09-10,24,31,1007,79,5,Moderate or heavy rain shower
2013-09-11,24,31,1007,81,6,Moderate or heavy rain shower
2013-09-12,24,30,1009,89,7,Moderate or heavy rain shower
2013-09-13,24,31,1009,85,8,Moderate or heavy rain shower
2013-09-14,24,30,1008,89,9,Moderate or heavy rain shower
2013-09-15,24,32,1007,83,10,Moderate or heavy rain shower
2013-09-16,24,30,1007,82,10,Moderate or heavy rain shower
2013-09-17,24,29,1007,90,12,Moderate or heavy rain shower
2013-09-18,24,28,1005,86,15,Moderate or heavy rain shower
2013-09-19,24,31,1005,84,15,Patchy rain possible
2013-09-20,24,30,1006,85,13,Moderate or heavy rain shower
2013-09-21,24,28,1007,92,11,Moderate or heavy rain shower
2013-09-22,24,31,1006,86,13,Moderate or heavy rain shower
2013-09-23,24,31,1006,83,14,Moderate or heavy rain shower
2013-09-24,24,31,1007,85,11,Moderate or heavy rain shower
2013-09-25,24,31,1009,84,11,Heavy rain at times
2013-09-26,24,30,1009,83,10,Heavy rain at times
2013-09-27,24,31,1008,87,8,Moderate or heavy rain shower
2013-09-28,24,29,1007,87,9,Heavy rain at times
2013-09-29,24,31,1005,85,8,Moderate or heavy rain shower
2013-09-30,24,31,1005,85,10,Moderate or heavy rain shower
2013-10-01,24,32,1007,84,7,Moderate or heavy rain shower
2013-10-02,24,30,1009,89,9,Moderate or heavy rain shower
2013-10-03,24,30,1009,88,11,Moderate or heavy rain shower
2013-10-04,24,31,1008,85,9,Moderate or heavy rain shower
2013-10-05,24,30,1007,88,9,Moderate or heavy rain shower
2013-10-06,24,30,1008,90,9,Heavy rain at times
2013-10-07,24,30,1009,88,8,Moderate or heavy rain shower
2013-10-08,24,31,1009,86,6,Moderate or heavy rain shower
2013-10-09,24,31,1010,87,7,Moderate or heavy rain shower
2013-10-10,24,31,1010,85,3,Moderate rain at times
2013-10-11,24,32,1009,82,3,Patchy rain possible
2013-10-12,24,32,1008,84,5,Moderate or heavy rain shower
2013-10-13,24,31,1008,83,5,Moderate rain at times
2013-10-14,24,31,1006,83,9,Moderate rain at times
2013-10-15,24,31,1007,86,12,Moderate or heavy rain shower
2013-10-16,24,31,1009,84,10,Moderate or heavy rain shower
2013-10-17,24,32,1010,83,9,Moderate or heavy rain shower
2013-10-18,24,32,1010,84,5,Moderate or heavy rain shower
2013-10-19,24,32,1010,84,4,Moderate rain at times
2013-10-20,24,32,1010,84,5,Heavy rain at times
2013-10-21,24,32,1009,81,5,Patchy rain possible
2013-10-22,24,32,1010,81,5,Moderate or heavy rain shower
2013-10-23,24,32,1010,81,5,Heavy rain at times
2013-10-24,24,32,1010,82,6,Patchy rain possible
2013-10-25,24,32,1011,82,5,Moderate rain at times
2013-10-26,24,32,1012,82,7,Patchy rain possible
2013-10-27,24,31,1011,81,5,Moderate rain at times
2013-10-28,24,32,1012,79,4,Patchy rain possible
2013-10-29,24,32,1012,79,5,Patchy rain possible
2013-10-30,24,32,1011,80,4,Moderate rain at times
2013-10-31,24,32,1011,81,5,Patchy rain possible
2013-11-01,24,32,1010,82,5,Patchy rain possible
2013-11-02,24,32,1010,79,5,Patchy rain possible
2013-11-03,24,33,1010,77,4,Sunny
2013-11-04,24,33,1010,78,4,Partly cloudy
2013-11-05,24,33,1010,78,4,Partly cloudy
2013-11-06,24,33,1008,81,6,Moderate or heavy rain shower
2013-11-07,24,28,1009,90,8,Moderate or heavy rain shower
2013-11-08,24,32,1008,82,7,Patchy rain possible
2013-11-09,24,32,1007,80,8,Partly cloudy
2013-11-10,24,32,1007,81,8,Partly cloudy
2013-11-11,24,31,1008,85,7,Moderate rain at times
2013-11-12,24,33,1008,82,7,Moderate or heavy rain shower
2013-11-13,24,32,1008,83,7,Moderate rain at times
2013-11-14,24,32,1008,78,6,Partly cloudy
2013-11-15,24,26,1009,92,7,Moderate or heavy rain shower
2013-11-16,24,32,1010,83,9,Heavy rain at times
2013-11-17,24,32,1010,80,5,Heavy rain at times
2013-11-18,24,32,1010,79,6,Moderate rain at times
2013-11-19,24,32,1010,77,8,Patchy rain possible
2013-11-20,24,31,1009,78,7,Moderate or heavy rain shower
2013-11-21,24,29,1009,86,9,Moderate or heavy rain shower
2013-11-22,24,30,1009,81,8,Moderate or heavy rain shower
2013-11-23,24,31,1009,77,9,Moderate rain at times
2013-11-24,24,32,1009,79,6,Moderate or heavy rain shower
2013-11-25,24,32,1008,83,7,Partly cloudy
2013-11-26,24,31,1008,82,4,Moderate or heavy rain shower
2013-11-27,24,31,1010,80,8,Moderate or heavy rain shower
